2023-11-23 03:52:38	[Main thread]	INFO	readr	cli_block	 [36m──[39m [1mColumn specification[22m [36m────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────[39m cols(   checkLevel = [31mcol_character()[39m,   checkName = [31mcol_character()[39m,   checkDescription = [31mcol_character()[39m,   kahnContext = [31mcol_character()[39m,   kahnCategory = [31mcol_character()[39m,   kahnSubcategory = [31mcol_character()[39m,   sqlFile = [31mcol_character()[39m,   evaluationFilter = [31mcol_character()[39m ) 
2023-11-23 04:54:12	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 04:54:12	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:54:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: LOCATION] [CDM Field: COUNTRY_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_LOCATION_COUNTRY_CONCEPT_ID.txt
2023-11-23 05:02:33	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: VISIT_DETAIL] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_VISIT_DETAIL_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 05:02:33	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: VISIT_DETAIL] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_VISIT_DETAIL_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 05:03:15	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: VISIT_OCCURRENCE] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_VISIT_OCCURRENCE_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 05:03:16	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: VISIT_OCCURRENCE] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_VISIT_OCCURRENCE_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 05:03:21	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: fkClass
2023-11-23 05:03:30	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: isStandardValidConcept
2023-11-23 05:03:34	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: CDM_SOURCE] [CDM Field: CDM_VERSION_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name cdm_version_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_CDM_SOURCE_CDM_VERSION_CONCEPT_ID.txt
2023-11-23 05:04:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_DEVICE_EXPOSURE_UNIT_CONCEPT_ID.txt
2023-11-23 05:04:35	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: EPISODE] [CDM Field: EPISODE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_EPISODE_EPISODE_CONCEPT_ID.txt
2023-11-23 05:04:35	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 05:04:35	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:04:36	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: LOCATION] [CDM Field: COUNTRY_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_LOCATION_COUNTRY_CONCEPT_ID.txt
2023-11-23 05:04:36	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: MEASUREMENT] [CDM Field: MEAS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name meas_event_field_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_MEASUREMENT_MEAS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:05:10	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: NOTE] [CDM Field: NOTE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name note_event_field_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_NOTE_NOTE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:05:18	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: OBSERVATION] [CDM Field: OBS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name obs_event_field_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_OBSERVATION_OBS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:06:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: VISIT_DETAIL] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_VISIT_DETAIL_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 05:06:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: VISIT_DETAIL] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_VISIT_DETAIL_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 05:06:22	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: VISIT_OCCURRENCE] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_VISIT_OCCURRENCE_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 05:06:23	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isStandardValidConcept] [CDM Table: VISIT_OCCURRENCE] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [20:29] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isStandardValidConcept_VISIT_OCCURRENCE_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 05:06:30	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: measureValueCompleteness
2023-11-23 05:06:56	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: CDM_SOURCE] [CDM Field: CDM_VERSION_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name cdm_version_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_CDM_SOURCE_CDM_VERSION_CONCEPT_ID.txt
2023-11-23 05:09:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: DEVICE_EXPOSURE] [CDM Field: PRODUCTION_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name production_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_DEVICE_EXPOSURE_PRODUCTION_ID.txt
2023-11-23 05:09:20	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_DEVICE_EXPOSURE_UNIT_CONCEPT_ID.txt
2023-11-23 05:09:21	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_DEVICE_EXPOSURE_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 05:09:21	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_SOURCE_VALUE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_value not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_DEVICE_EXPOSURE_UNIT_SOURCE_VALUE.txt
2023-11-23 05:10:48	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_CONCEPT_ID.txt
2023-11-23 05:10:48	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_END_DATE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_END_DATE.txt
2023-11-23 05:10:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_END_DATETIME] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_END_DATETIME.txt
2023-11-23 05:10:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_ID.txt
2023-11-23 05:10:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_NUMBER] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_NUMBER.txt
2023-11-23 05:10:50	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_OBJECT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_OBJECT_CONCEPT_ID.txt
2023-11-23 05:10:50	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_PARENT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_PARENT_ID.txt
2023-11-23 05:10:51	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_SOURCE_CONCEPT_ID.txt
2023-11-23 05:10:51	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_SOURCE_VALUE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_SOURCE_VALUE.txt
2023-11-23 05:10:51	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_START_DATE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_START_DATE.txt
2023-11-23 05:10:52	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_START_DATETIME] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_START_DATETIME.txt
2023-11-23 05:10:52	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 05:10:52	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE] [CDM Field: PERSON_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_PERSON_ID.txt
2023-11-23 05:10:53	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:10:53	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EVENT_EPISODE_ID.txt
2023-11-23 05:10:53	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: EPISODE_EVENT] [CDM Field: EVENT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_EPISODE_EVENT_EVENT_ID.txt
2023-11-23 05:11:11	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: LOCATION] [CDM Field: COUNTRY_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_LOCATION_COUNTRY_CONCEPT_ID.txt
2023-11-23 05:11:11	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: LOCATION] [CDM Field: COUNTRY_SOURCE_VALUE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_source_value not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_LOCATION_COUNTRY_SOURCE_VALUE.txt
2023-11-23 05:11:14	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: LOCATION] [CDM Field: LATITUDE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name latitude not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_LOCATION_LATITUDE.txt
2023-11-23 05:11:19	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: LOCATION] [CDM Field: LONGITUDE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name longitude not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_LOCATION_LONGITUDE.txt
2023-11-23 05:11:24	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: MEASUREMENT] [CDM Field: MEAS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name meas_event_field_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_MEASUREMENT_MEAS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:11:33	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: MEASUREMENT] [CDM Field: MEASUREMENT_EVENT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name measurement_event_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_MEASUREMENT_MEASUREMENT_EVENT_ID.txt
2023-11-23 05:12:08	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: MEASUREMENT] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_MEASUREMENT_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 05:12:34	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: METADATA] [CDM Field: METADATA_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name metadata_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_METADATA_METADATA_ID.txt
2023-11-23 05:12:41	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: METADATA] [CDM Field: VALUE_AS_NUMBER] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name value_as_number not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_METADATA_VALUE_AS_NUMBER.txt
2023-11-23 05:12:54	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: NOTE] [CDM Field: NOTE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name note_event_field_concept_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_NOTE_NOTE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 05:12:54	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: measureValueCompleteness] [CDM Table: NOTE] [CDM Field: NOTE_EVENT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name note_event_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_measureValueCompleteness_NOTE_NOTE_EVENT_ID.txt
